school,college,department,track,deadline,quota,assessment_weights,other_req,docs_required,interview_required,written_exam_required,link_apply,note,,,,,,,,,,,,,,,,
國立政治大學,理學院,神經科學研究所,,2025/10/14,2,"1.書審50%
2.面試50%",,"1. 考生基本資料表（請於本所網頁下載）。
2. 自傳（以不超過1,000 字為原則）。
3. 歷年成績單總表（含總平均排名之大學以上學業成績）。
4. 研究計畫。
5. 其他有利審查資料：如參與學術性研討會、發表學術研究著作等。
6. 推薦信2 份（二位推薦人，請至本所網站下載「甄試推薦信格式」）。","【參加資格】依資料審查之成績不分組別擇優選取至多30 名參加面試。
【面試日期】11 月15 日（星期六），上午9:00 起。
【注意事項】面試名單及相關資訊於面試前2 日公布於本系網頁。",,"https://www.nccu.edu.tw/p/406-1000-20476,r123.php?Lang=zh-tw",考試任何一項或科目零分者，不予錄取。,,,,,,,,,,,,,,,,
國立政治大學,理學院,應用物理研究所,,2025/10/14,5,1.書審100%,,"1. 讀書計畫。
2. 自傳（請以A4 格式繕打，含選讀本所動機，未來研究方向）。
3. 其他有利審查資料；如GRE 成績、得獎證明、自我介紹影片等，並得另
以視訊方式補充說明。
4. 歷年成績單總表（大專以上成績單總表，需加蓋學校校印或教務處章戳）。
5. 推薦信2 份（格式範本可自本所網頁首頁「招生資訊」內下載）。",,,"https://www.nccu.edu.tw/p/406-1000-20476,r123.php?Lang=zh-tw","一、 經本考試錄取考生，入學後應就計算物理甲組、計算物理乙組、半導體與實驗
物理組擇一為主修組別；半導體與實驗物理組學生的實驗及研究工作在中研院
物理所或本校台灣心智科學腦造影中心進行。
二、 本所整合物理、計算科學的跨領域研究，不限理工學系畢業生報考。
三、 本所另有半導體、AI、機械領域擴充名額，實際招生名額將於教育部核定後另
行公告。",,,,,,,,,,,,,,,,
國立政治大學,資訊學院,資訊科學系,資訊科學與工程組（一般組）,2025/10/14,13,"1.書審60%
2.面試40%",,"1. 考生備審資料摘要表（請於本系網頁下載）。
2. 歷年成績單總表（含系排名，同等學力相當高考類科及格者免附成績單）。
3. 其他有利審查資料：如參與研究計畫、專題報告、各項競賽檢定、證照
等。
4. 推薦信2 份。","【參加資格】依審查資料加權後之成績擇優選取招生名額至多 3.5 倍人數參加面試。
【面試日期】11 月 15 日(星期六)(詳細時間公布於本系網頁)
【注意事項】面試相關資訊於 11 月 12 日公布於本系網頁。",,"https://www.nccu.edu.tw/p/406-1000-20476,r123.php?Lang=zh-tw","一、 本學系分3 組招生，考生限擇1 組報名。
二、 考試任何一項或科目零分者，不予錄取。
三、 本系屬學籍分組，分為「資訊科學與工程組」與「智慧計算組」，依大學辦理招
生規定審核作業要點之規定，名額不得流用。
四、 資料審查成績特優考生得逕行錄取（以招生名額1/2 為限），不必參加面試。",,,,,,,,,,,,,,,,
國立政治大學,資訊學院,資訊科學系,資訊科學與工程組（跨領域組）,2025/10/14,6,"1.書審40%
2.面試40%
3.筆試20%","資訊工程系、資訊管理系、資訊科學系畢業（含應屆）生不得報考跨領域組，但雙主
修生得以報考。","1. 考生備審資料摘要表（請於本系網頁下載，並於表中說明跨領域研究計
畫）。
2. 歷年成績單總表（含系排名，同等學力相當高考類科及格者免附成績單）。
3. 其他有利審查資料：如參與（跨領域）研究計畫、專題報告、各項競賽
檢定、證照等。
4. 推薦信2 份。","【參加資格】依筆試及審查資料加權後之成績擇優選取招生名額至多 2.5 倍人數參加面試。
【面試日期】11 月 13 日(星期四)(詳細時間公布於本系網頁)
【注意事項】面試相關資訊於 11 月 10 日公布於本系網頁。","【筆試日期】11 月 7 日 (星期五)
【筆試科目】14:00-15:40 計算機概論(含計算機程式)
【注意事項】筆試相關資訊於考試前 3 日公布於本系網頁。","https://www.nccu.edu.tw/p/406-1000-20476,r123.php?Lang=zh-tw","一、 本學系分3 組招生，考生限擇1 組報名。
二、 考試任何一項或科目零分者，不予錄取。
三、 本系屬學籍分組，分為「資訊科學與工程組」與「智慧計算組」，依大學辦理招
生規定審核作業要點之規定，名額不得流用。",,,,,,,,,,,,,,,,
國立政治大學,資訊學院,資訊科學系,智慧計算組,2025/10/14,6,"1.書審60%
2.面試40%",,"1. 考生備審資料摘要表（請於本系網頁下載）。
2. 歷年成績單總表（含系排名，同等學力相當高考類科及格者免附成績單）。
3. 其他有利審查資料：如參與研究計畫、專題報告、各項競賽檢定、證照
等。
4. 推薦信2 份。","【參加資格】依審查資料加權後之成績擇優選取招生名額至多 3.5 倍人數參加面試。
【面試日期】11 月 15 日(星期六)(詳細時間公布於本系網頁)
【注意事項】面試相關資訊於 11 月 12 日公布於本系網頁。",,"https://www.nccu.edu.tw/p/406-1000-20476,r123.php?Lang=zh-tw","一、 本學系分3 組招生，考生限擇1 組報名。
二、 考試任何一項或科目零分者，不予錄取。
三、 本系屬學籍分組，分為「資訊科學與工程組」與「智慧計算組」，依大學辦理招
生規定審核作業要點之規定，名額不得流用。
四、 資料審查成績特優考生得逕行錄取（以招生名額1/2 為限），不必參加面試。",,,,,,,,,,,,,,,,
國立政治大學,資訊學院,資訊安全碩士學位學程,,2025/10/14,8,"1.書審50%
2.面試50%",,"1. 考生基本資料表（請於本學程網頁下載）。
2. 歷年成績單總表（含系排名，若成績單總表未有列示排名者，需另附排
名證明文件；同等學力相當高考類科及格者免附成績單）。
3. 其他有利審查資料：如參與研究計畫、專題報告、各項競賽檢定、證照
等。
4. 推薦信2 份。","【參加資格】依審查資料加權後之成績擇優選取至多32 名參加面試。
【面試日期】11 月7 日（星期五）（詳細時間公布於本學程網頁）
【注意事項】面試相關資訊於 10 月31 日公布於本學程網頁。",,"https://www.nccu.edu.tw/p/406-1000-20476,r123.php?Lang=zh-tw","一、 考試任何一項或科目零分者，不予錄取。
二、 資料審查成績特優考生得逕行錄取（以招生名額1/2 為限），不必參加面試。",,,,,,,,,,,,,,,,
國立政治大學,創新國際學院,全球傳播與創新科技碩士學位學程,,2025/10/14,10,"1.書審50%
2.面試50%",,"1. 考生基本資料表（表格請至本學程網頁下載填寫）。
2. 學歷證件及歷年成績單（學歷證件為最高學歷畢業證書，若為應屆畢業
生，請附上在學證明影本；歷年成績單為大學以上階段之成績單總表）。
3. 自傳及讀書計畫（自傳分別以中、英文撰寫各500 字內，讀書計畫以英
文撰寫1,500 字內）。
4. 語言能力檢定證明（僅限TOEFL、IELTS、TOEIC 或全民英檢成績，若考
生有其他外國語言之檢定測驗成績證明，亦可一併繳交，以供參考）。
5. 其他有利審查資料：如相關作品參展與得獎紀錄、國科會參與專題研究
計畫、論文報告、獎學金證明、相關作品、國際交換生經驗、實習經驗
等。作品格式不拘，中文作品需附300 字內英文摘要；英文及其他語言
作品需附300 字內中文摘要（影音作品請先上傳至影音分享網站，例如
YouTube 並將作品名稱及網址表列於 A4 直式格式）。
6. 推薦信（2 份）。
※檔案請以A4 直式格式製作，並將相關資料掃描或編輯製作成PDF 檔案
上傳。
※創作作品、研討會論文、國科會專題計畫、各項競賽作品，若為多人參與，
必須附上每位參與者貢獻比例說明及佐證資料。","【參加資格】依資料審查加權後之成績擇優選取招生名額至多2 倍人數參加
面試。
【面試日期】11 月8 日（星期六）（詳細時間公布於本學程網頁）
【注意事項】面試相關資訊於 11 月5 日（星期三）公布於本學程網頁，考生
請自行上網查詢。",,"https://www.nccu.edu.tw/p/406-1000-20476,r123.php?Lang=zh-tw","一、本學程受理境外持有海外工作（或就學、交換）證明者，得申請視訊面試，相關
訊息將公告於本學程網頁，請考生留意網頁訊息並配合辦理。
二、考試任何一項或科目零分者，不予錄取。",,,,,,,,,,,,,,,,
國立成功大學,文學院,中國文學系,,2025/10/2,4,"1.審查60%
2.面試40%","一、大 學 在校學業成績系班組排名名次列於前35%(含)者(境外大學名次排名免繳)。
二、不受理同等學力。","一、大學歷年成績單
二、自傳
三、研究計畫
四、小論文、報告及符合學術規範論文一篇
五、推薦函二封(於報名系統操作)",,,甄戰_115推甄簡章-國立成功大學.pdf,"一、審查成績通過者,再通知面試。
二、非本科系考生,錄取後,將視實際需要,至大學部補修相關專業課程。",,,,,,,,,,,,,,,,
國立成功大學,文學院,外國文學系,甲組,2025/10/2,5,"1.審查50%
2.面試50%",,"一、大專歷年成績單
二、讀書計畫
三、英文寫作/作品[應為學生個人作品(writing samples)]
四、其他有助於審查之相關資料
五、推薦函二封(於報名系統操作)",,,甄戰_115推甄簡章-國立成功大學.pdf,"一、審查成績通過者,再通知面試。
二、審查成績優異者得免面試優先錄取(以招生名額 1/2 為限)。
三、非本科系考生錄取後,應依規定至大學部補修基礎課程。",,,,,,,,,,,,,,,,
國立成功大學,文學院,外國文學系,乙組,2025/10/2,5,"1.審查40%
2.面試60%",,"一、大專歷年成績單
二、英語能力檢定證明(應檢附含英文寫作、CEFR-B2 以上等級之英語能力檢定證明,且英文寫作部分之成績亦須達 B2 等級以上。)
三、其他有助於審查之相關資料(如研究計畫、論文、作品或獎狀等)
四、推薦函二封(於報名系統操作)",,"英文閱讀與評析【不列入計分,但成績須達 60 分】",甄戰_115推甄簡章-國立成功大學.pdf,"一、審查成績通過者,再通知面試。
二、審查成績優異者得免面試優先錄取(以招生名額 1/2 為限)。
三、非本科系考生錄取後,應依規定至大學部補修基礎課程。",,,,,,,,,,,,,,,,
國立成功大學,文學院,歷史學系,,2025/10/2,7,"1.審查50%
2.面試50%","一、大學在校學業成績系班組排名名次列於前 50%(含)者(境外大學名次排名免繳)。
二、同等學力者:專科畢業生符合畢業成績系班組排名前 40%(含)者;其餘同等學力資格須附取得該報考資格之排名文件。","一、大專歷年成績單(含名次證明)或同等學力排名文件
二、自傳(以 2 頁為限)
三、研究計畫(以 2 頁為限),格式請至本系網頁下載
四、其他有助於審查之相關資料(如學術性著作與各類語言檢定證明等)
五、推薦函二封(於報名系統操作)",包括提問指定閱讀書目內容。,,甄戰_115推甄簡章-國立成功大學.pdf,"一、審查成績通過者,再通知面試。
二、非本科系考生錄取後,將視實際狀況依規定至大學部補修相關專業課程。
三、指定閱讀書目,請參閱系網頁。
四、審查資料須完整,缺件扣分。",,,,,,,,,,,,,,,,
國立成功大學,文學院,藝術研究所,,2025/10/2,7,"1.審查50%
2.面試50%","一、大學在校學業成績系班組排名名次列於前 50%(含)者(境外大學名次排名免繳)。
二、同等學力:專科畢業生符合畢業成績系班組排名前 30%(含)者;其餘同等學力須符合該項報考資格成績排名之前 30%(含)。","一、大專歷年成績單(含名次證明)或同等學力排名文件
二、自傳
三、學習及研究計畫
四、作品資料(近四年之作品圖片、發表展出、獲獎紀錄及創作心得等)
五、其他有助於審查之相關資料(如語言檢定、證照等)",,,甄戰_115推甄簡章-國立成功大學.pdf,"一、審查成績通過者,再通知面試。
二、本所設有外語畢業門檻,相關規定參閱本所網頁",,,,,,,,,,,,,,,,
